chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation,node
PT2PT,SPSC,2,1,1,10,128,Producer,1,128,128,0.000011730,0.010162595,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,256,256,0.000023105,0.010319140,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,256,256,0.000023105,0.010319136,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,512,512,0.000045633,0.010449416,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,512,512,0.000045633,0.010449417,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,1024,1024,0.000090960,0.010484604,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,1024,1024,0.000090959,0.010484605,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,2048,2048,0.000182562,0.010447705,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,2048,2048,0.000182562,0.010447705,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,4096,4096,0.000362673,0.010518283,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,4096,4096,0.000362673,0.010518283,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,8192,8192,0.000720239,0.010592861,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,8192,8192,0.000720239,0.010592860,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,16384,16384,0.001421199,0.010736558,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,16384,16384,0.001421199,0.010736559,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,32768,32768,0.002794097,0.010922162,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,32768,32768,0.002794097,0.010922160,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,65536,65536,0.005466975,0.011164338,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,65536,65536,0.005466974,0.011164341,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,131072,131072,0.010789992,0.011313291,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,131072,131072,0.010789994,0.011313289,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,262144,262144,0.021575632,0.011315573,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,262144,262144,0.021575640,0.011315568,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,524288,524288,0.043140792,0.011318319,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,524288,524288,0.043140786,0.011318321,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,1048576,1048576,0.086307580,0.011314910,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,1048576,1048576,0.086307527,0.011314917,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,2097152,2097152,0.172586937,0.011316760,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,2097152,2097152,0.172586937,0.011316760,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,4194304,4194304,0.345246585,0.011314377,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,4194304,4194304,0.345246615,0.011314376,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Consumer,0,8388608,8388608,0.690006279,0.011322361,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,128,Producer,1,8388608,8388608,0.690006554,0.011322356,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,4,4,0.000170817,0.000021809,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,4,4,0.000170817,0.000021809,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,8,8,0.000003345,0.002227645,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,8,8,0.000003345,0.002227644,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,16,16,0.000003584,0.004157922,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,16,16,0.000003584,0.004157922,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,32,32,0.000005786,0.005150319,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,32,32,0.000005787,0.005150317,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,64,64,0.000006224,0.009577043,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,64,64,0.000006224,0.009577045,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,128,128,0.000011762,0.010135552,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,128,128,0.000011762,0.010135551,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,256,256,0.000022971,0.010378976,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,256,256,0.000022971,0.010378980,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,512,512,0.000044943,0.010609773,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,512,512,0.000044943,0.010609775,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,1024,1024,0.000089552,0.010649392,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,1024,1024,0.000089552,0.010649391,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,2048,2048,0.000178764,0.010669640,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,2048,2048,0.000178764,0.010669641,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,4096,4096,0.000355566,0.010728506,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,4096,4096,0.000355567,0.010728504,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,8192,8192,0.000707002,0.010791195,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,8192,8192,0.000707001,0.010791201,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,16384,16384,0.001405932,0.010853149,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,16384,16384,0.001405932,0.010853152,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,32768,32768,0.002762003,0.011049074,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,32768,32768,0.002762003,0.011049074,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,65536,65536,0.005434951,0.011230121,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,65536,65536,0.005434949,0.011230124,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,131072,131072,0.010767941,0.011336458,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,131072,131072,0.010767938,0.011336462,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,262144,262144,0.021538570,0.011335044,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,262144,262144,0.021538556,0.011335051,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,524288,524288,0.043018944,0.011350377,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,524288,524288,0.043018963,0.011350372,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,1048576,1048576,0.086362403,0.011307727,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,1048576,1048576,0.086362395,0.011307728,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,2097152,2097152,0.171758290,0.011371358,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,2097152,2097152,0.171758191,0.011371364,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,4194304,4194304,0.343717579,0.011364708,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,4194304,4194304,0.343717589,0.011364708,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Consumer,0,8388608,8388608,0.686881800,0.011373864,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,256,Producer,1,8388608,8388608,0.686881543,0.011373868,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,4,4,0.000171673,0.000021700,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,4,4,0.000171673,0.000021700,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,8,8,0.000003400,0.002191347,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,8,8,0.000003400,0.002191347,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,16,16,0.000002923,0.005098772,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,16,16,0.000002922,0.005098772,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,32,32,0.000004181,0.007128548,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,32,32,0.000004181,0.007128547,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,64,64,0.000006208,0.009601573,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,64,64,0.000006208,0.009601570,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,128,128,0.000011777,0.010121954,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,128,128,0.000011777,0.010121957,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,256,256,0.000022956,0.010385939,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,256,256,0.000022956,0.010385937,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,512,512,0.000045220,0.010544922,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,512,512,0.000045220,0.010544923,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,1024,1024,0.000089868,0.010611910,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,1024,1024,0.000089868,0.010611910,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,2048,2048,0.000181706,0.010496871,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,2048,2048,0.000181706,0.010496868,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,4096,4096,0.000358624,0.010637053,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,4096,4096,0.000358623,0.010637054,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,8192,8192,0.000709879,0.010747450,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,8192,8192,0.000709879,0.010747453,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,16384,16384,0.001406634,0.010847731,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,16384,16384,0.001406634,0.010847734,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,32768,32768,0.002766327,0.011031804,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,32768,32768,0.002766327,0.011031803,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,65536,65536,0.005426840,0.011246905,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,65536,65536,0.005426842,0.011246901,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,131072,131072,0.010737683,0.011368404,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,131072,131072,0.010737681,0.011368406,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,262144,262144,0.021471635,0.011370379,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,262144,262144,0.021471637,0.011370378,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,524288,524288,0.042906264,0.011380186,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,524288,524288,0.042906284,0.011380180,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,1048576,1048576,0.085995858,0.011355925,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,1048576,1048576,0.085995860,0.011355925,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,2097152,2097152,0.171882591,0.011363135,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,2097152,2097152,0.171882614,0.011363133,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,4194304,4194304,0.343827107,0.011361088,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,4194304,4194304,0.343827244,0.011361083,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Consumer,0,8388608,8388608,0.687716701,0.011360056,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,512,Producer,1,8388608,8388608,0.687716620,0.011360057,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,4,4,0.000171122,0.000021770,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,4,4,0.000171122,0.000021770,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,8,8,0.000003317,0.002246045,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,8,8,0.000003317,0.002246046,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,16,16,0.000002921,0.005102089,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,16,16,0.000002921,0.005102091,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,32,32,0.000004691,0.006352543,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,32,32,0.000004691,0.006352542,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,64,64,0.000006495,0.009177428,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,64,64,0.000006495,0.009177431,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,128,128,0.000012198,0.009773096,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,128,128,0.000012198,0.009773095,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,256,256,0.000023553,0.010122771,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,256,256,0.000023553,0.010122770,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,512,512,0.000047717,0.009993004,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,512,512,0.000047717,0.009993004,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,1024,1024,0.000091544,0.010417672,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,1024,1024,0.000091544,0.010417672,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,2048,2048,0.000180804,0.010549238,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,2048,2048,0.000180804,0.010549238,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,4096,4096,0.000360662,0.010576920,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,4096,4096,0.000360663,0.010576916,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,8192,8192,0.000715507,0.010662922,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,8192,8192,0.000715507,0.010662921,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,16384,16384,0.001416387,0.010773035,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,16384,16384,0.001416387,0.010773034,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,32768,32768,0.002784654,0.010959197,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,32768,32768,0.002784655,0.010959194,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,65536,65536,0.005491832,0.011113806,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,65536,65536,0.005491834,0.011113803,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,131072,131072,0.010838675,0.011262476,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,131072,131072,0.010838676,0.011262474,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,262144,262144,0.021687377,0.011257269,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,262144,262144,0.021687380,0.011257267,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,524288,524288,0.043326935,0.011269693,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,524288,524288,0.043326929,0.011269694,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,1048576,1048576,0.086719261,0.011261195,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,1048576,1048576,0.086719248,0.011261197,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,2097152,2097152,0.173458044,0.011259928,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,2097152,2097152,0.173458037,0.011259928,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,4194304,4194304,0.346624304,0.011269406,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,4194304,4194304,0.346624363,0.011269404,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,8388608,8388608,0.694357030,0.011251416,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,1024,Producer,1,8388608,8388608,0.694356987,0.011251417,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,4,4,0.000173225,0.000021506,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,4,4,0.000173225,0.000021506,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,8,8,0.000003026,0.002462188,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,8,8,0.000003026,0.002462187,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,16,16,0.000002920,0.005102438,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,16,16,0.000002920,0.005102439,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,32,32,0.000004333,0.006877671,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,32,32,0.000004333,0.006877672,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,64,64,0.000006288,0.009478959,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,64,64,0.000006288,0.009478960,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,128,128,0.000011950,0.009975923,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,128,128,0.000011950,0.009975923,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,256,256,0.000025551,0.009331050,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,256,256,0.000025551,0.009331050,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,512,512,0.000045785,0.010414794,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,512,512,0.000045785,0.010414795,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,1024,1024,0.000091014,0.010478279,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
