chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation
PT2PT,SPSC,2,1,1,10,64,Producer,1,131072,131072,0.014264316,0.008557741,OpenMPI
PT2PT,SPSC,2,1,1,10,64,Consumer,0,262144,262144,0.026557200,0.009193011,OpenMPI
PT2PT,SPSC,2,1,1,10,64,Producer,1,262144,262144,0.026557204,0.009193009,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,4,4,0.000006280,0.000593199,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,4,4,0.000006280,0.000593199,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,8,8,0.000004890,0.001523636,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,8,8,0.000004890,0.001523637,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,16,16,0.000014330,0.001039858,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,16,16,0.000014330,0.001039858,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,32,32,0.000017090,0.001743846,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,32,32,0.000017090,0.001743846,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,64,64,0.000017370,0.003431471,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,64,64,0.000017370,0.003431469,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,128,128,0.000030040,0.003968352,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,128,128,0.000030040,0.003968351,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,256,256,0.000042670,0.005587499,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,256,256,0.000042670,0.005587497,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,512,512,0.000083230,0.005729150,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,512,512,0.000083230,0.005729152,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,1024,1024,0.000171740,0.005553012,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,1024,1024,0.000171740,0.005553010,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,2048,2048,0.000397110,0.004803074,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,2048,2048,0.000397110,0.004803073,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,4096,4096,0.000481850,0.007916773,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,4096,4096,0.000481850,0.007916775,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,8192,8192,0.000876970,0.008699721,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,8192,8192,0.000876970,0.008699721,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,16384,16384,0.001955260,0.007803969,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,16384,16384,0.001955261,0.007803964,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,32768,32768,0.003896740,0.007831566,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,32768,32768,0.003896741,0.007831565,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,65536,65536,0.008289410,0.007363028,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,65536,65536,0.008289409,0.007363028,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,131072,131072,0.013423820,0.009093560,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,131072,131072,0.013423816,0.009093563,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Consumer,0,262144,262144,0.025750100,0.009481153,OpenMPI
PT2PT,SPSC,2,1,1,10,128,Producer,1,262144,262144,0.025750090,0.009481156,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,4,4,0.000005090,0.000731884,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,4,4,0.000005090,0.000731884,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,8,8,0.000004710,0.001581864,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,8,8,0.000004710,0.001581865,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,16,16,0.000012810,0.001163244,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,16,16,0.000012810,0.001163245,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,32,32,0.000008890,0.003352342,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,32,32,0.000008890,0.003352343,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,64,64,0.000013660,0.004363444,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,64,64,0.000013660,0.004363444,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,128,128,0.000023480,0.005077057,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,128,128,0.000023480,0.005077056,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,256,256,0.000044630,0.005342115,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,256,256,0.000044630,0.005342113,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,512,512,0.000082570,0.005774944,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,512,512,0.000082570,0.005774944,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,1024,1024,0.000167090,0.005707549,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,1024,1024,0.000167090,0.005707548,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,2048,2048,0.000280420,0.006801757,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,2048,2048,0.000280420,0.006801757,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,4096,4096,0.000432480,0.008820517,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,4096,4096,0.000432480,0.008820515,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,8192,8192,0.000925340,0.008244964,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,8192,8192,0.000925340,0.008244965,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,16384,16384,0.002231250,0.006838673,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,16384,16384,0.002231251,0.006838670,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,32768,32768,0.003420280,0.008922538,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,32768,32768,0.003420279,0.008922541,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,65536,65536,0.006704070,0.009104194,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,65536,65536,0.006704073,0.009104190,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,131072,131072,0.015772060,0.007739656,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,131072,131072,0.015772067,0.007739652,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Consumer,0,262144,262144,0.027094500,0.009010708,OpenMPI
PT2PT,SPSC,2,1,1,10,256,Producer,1,262144,262144,0.027094509,0.009010705,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,4,4,0.000009470,0.000393378,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,4,4,0.000009470,0.000393378,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,8,8,0.000005030,0.001481229,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,8,8,0.000005030,0.001481229,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,16,16,0.000006440,0.002313845,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,16,16,0.000006440,0.002313845,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,32,32,0.000017340,0.001718704,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,32,32,0.000017340,0.001718704,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,64,64,0.000017360,0.003433447,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,64,64,0.000017360,0.003433446,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,128,128,0.000024360,0.004893649,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,128,128,0.000024360,0.004893648,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,256,256,0.000051380,0.004640299,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,256,256,0.000051380,0.004640298,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,512,512,0.000077570,0.006147185,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,512,512,0.000077570,0.006147183,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,1024,1024,0.000163150,0.005845383,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,1024,1024,0.000163150,0.005845383,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,2048,2048,0.000232360,0.008208593,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,2048,2048,0.000232360,0.008208592,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,4096,4096,0.000571350,0.006676638,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,4096,4096,0.000571350,0.006676639,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,8192,8192,0.001067920,0.007144163,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,8192,8192,0.001067920,0.007144164,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,16384,16384,0.001649970,0.009247919,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,16384,16384,0.001649970,0.009247921,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,32768,32768,0.003972000,0.007683177,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,32768,32768,0.003971998,0.007683181,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,65536,65536,0.007184570,0.008495311,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,65536,65536,0.007184569,0.008495312,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,131072,131072,0.014709120,0.008298954,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,131072,131072,0.014709118,0.008298955,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Consumer,0,262144,262144,0.026085150,0.009359372,OpenMPI
PT2PT,SPSC,2,1,1,10,512,Producer,1,262144,262144,0.026085143,0.009359375,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,4,4,0.000007660,0.000486330,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,4,4,0.000007660,0.000486330,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,8,8,0.000003830,0.001945321,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,8,8,0.000003830,0.001945321,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,16,16,0.000012560,0.001186398,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,16,16,0.000012560,0.001186398,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,32,32,0.000007730,0.003855410,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,32,32,0.000007730,0.003855409,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,64,64,0.000015910,0.003746364,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,64,64,0.000015910,0.003746364,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,128,128,0.000026120,0.004563908,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,128,128,0.000026120,0.004563909,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,256,256,0.000051300,0.004647536,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,256,256,0.000051300,0.004647537,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,512,512,0.000093080,0.005122874,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,512,512,0.000093080,0.005122872,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,1024,1024,0.000163590,0.005829661,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,1024,1024,0.000163590,0.005829662,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,2048,2048,0.000322590,0.005912609,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,2048,2048,0.000322590,0.005912611,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,4096,4096,0.000638930,0.005970446,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,4096,4096,0.000638930,0.005970445,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,8192,8192,0.000921050,0.008283366,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,8192,8192,0.000921050,0.008283369,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,16384,16384,0.001652940,0.009231302,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,16384,16384,0.001652939,0.009231306,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,32768,32768,0.003272460,0.009325577,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,32768,32768,0.003272459,0.009325580,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,65536,65536,0.006700750,0.009108705,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,65536,65536,0.006700749,0.009108706,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,131072,131072,0.014343710,0.008510372,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,131072,131072,0.014343711,0.008510372,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Consumer,0,262144,262144,0.026701290,0.009143402,OpenMPI
PT2PT,SPSC,2,1,1,10,1024,Producer,1,262144,262144,0.026701292,0.009143401,OpenMPI
